proteins	genes	gene_name	kcat	rxns	notes	stoicho
P40939	ENSG00000084754	HADHA	2.2134	MAR03184	substrate=3-hydroxypentadecanoyl-CoA; SMILES=CCCCCCCCCCCCC(CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)O; seq_len=763; source=DLKcat	1
Q16836	ENSG00000138796	HADH	135.5501	MAR03184	substrate=3-hydroxypentadecanoyl-CoA; SMILES=CCCCCCCCCCCCC(CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)O; seq_len=314; source=DLKcat	1
P40939	ENSG00000084754	HADHA	3.8823	MAR03185	substrate=CoA; SMILES=CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O; seq_len=763; source=DLKcat	1
P55084	ENSG00000138029	HADHB	0.0591	MAR03185	substrate=CoA; SMILES=CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O; seq_len=474; source=DLKcat	1
P42765	ENSG00000167315	ACAA2	20.1668	MAR03185	substrate=CoA; SMILES=CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O; seq_len=397; source=DLKcat	1
P49748	ENSG00000072778	ACADVL	7.2745	MAR03186	substrate=tridecanoyl-CoA; SMILES=CCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=655; source=DLKcat	1
P28330	ENSG00000115361	ACADL	56.3078	MAR03186	substrate=tridecanoyl-CoA; SMILES=CCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=430; source=DLKcat	1
P11310	ENSG00000117054	ACADM	7.9560	MAR03186	substrate=tridecanoyl-CoA; SMILES=CCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=421; source=DLKcat	1
Q9H845	ENSG00000177646	ACAD9	0.1680	MAR03186	substrate=tridecanoyl-CoA; SMILES=CCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=621; source=DLKcat	1
Q99714	ENSG00000072506	HSD17B10	3.8870	MAR03188	substrate=3-hydroxytridecanoyl-CoA; SMILES=CCCCCCCCCCC(CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)O; seq_len=261; source=DLKcat	1
P40939	ENSG00000084754	HADHA	2.4042	MAR03188	substrate=3-hydroxytridecanoyl-CoA; SMILES=CCCCCCCCCCC(CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)O; seq_len=763; source=DLKcat	1
Q16836	ENSG00000138796	HADH	139.9862	MAR03188	substrate=3-hydroxytridecanoyl-CoA; SMILES=CCCCCCCCCCC(CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)O; seq_len=314; source=DLKcat	1
P40939	ENSG00000084754	HADHA	3.3740	MAR03189	substrate=3-oxotridecanoyl-CoA; SMILES=CCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=763; source=DLKcat	1
P55084	ENSG00000138029	HADHB	0.1717	MAR03189	substrate=3-oxotridecanoyl-CoA; SMILES=CCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=474; source=DLKcat	1
P42765	ENSG00000167315	ACAA2	19.2027	MAR03189	substrate=3-oxotridecanoyl-CoA; SMILES=CCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=397; source=DLKcat	1
P40939	ENSG00000084754	HADHA	3.8823	MAR03189	substrate=CoA; SMILES=CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O; seq_len=763; source=DLKcat	1
P55084	ENSG00000138029	HADHB	0.0591	MAR03189	substrate=CoA; SMILES=CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O; seq_len=474; source=DLKcat	1
P42765	ENSG00000167315	ACAA2	20.1668	MAR03189	substrate=CoA; SMILES=CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O; seq_len=397; source=DLKcat	1
P11310	ENSG00000117054	ACADM	8.1720	MAR03190	substrate=undecanoyl-CoA; SMILES=CCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=421; source=DLKcat	1
Q9H845	ENSG00000177646	ACAD9	0.1717	MAR03190	substrate=undecanoyl-CoA; SMILES=CCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=621; source=DLKcat	1
Q99714	ENSG00000072506	HSD17B10	4.0336	MAR03192	substrate=3-hydroxyundecanoyl-CoA; SMILES=CCCCCCCCC(CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)O; seq_len=261; source=DLKcat	1
P40939	ENSG00000084754	HADHA	2.6153	MAR03192	substrate=3-hydroxyundecanoyl-CoA; SMILES=CCCCCCCCC(CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)O; seq_len=763; source=DLKcat	1
Q16836	ENSG00000138796	HADH	145.0457	MAR03192	substrate=3-hydroxyundecanoyl-CoA; SMILES=CCCCCCCCC(CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)O; seq_len=314; source=DLKcat	1
P40939	ENSG00000084754	HADHA	3.2184	MAR03193	substrate=3-oxoundecanoyl-CoA; SMILES=CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)NC(=O)C(C[Se])NC(=O)C(CC(=O)N)N; seq_len=763; source=DLKcat	1
P55084	ENSG00000138029	HADHB	0.4337	MAR03193	substrate=3-oxoundecanoyl-CoA; SMILES=CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)NC(=O)C(C[Se])NC(=O)C(CC(=O)N)N; seq_len=474; source=DLKcat	1
P42765	ENSG00000167315	ACAA2	12.6140	MAR03193	substrate=3-oxoundecanoyl-CoA; SMILES=CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)NC(=O)C(C[Se])NC(=O)C(CC(=O)N)N; seq_len=397; source=DLKcat	1
P40939	ENSG00000084754	HADHA	3.8823	MAR03193	substrate=CoA; SMILES=CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O; seq_len=763; source=DLKcat	1
P55084	ENSG00000138029	HADHB	0.0591	MAR03193	substrate=CoA; SMILES=CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O; seq_len=474; source=DLKcat	1
P42765	ENSG00000167315	ACAA2	20.1668	MAR03193	substrate=CoA; SMILES=CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O; seq_len=397; source=DLKcat	1
P11310	ENSG00000117054	ACADM	8.4184	MAR03194	substrate=nonanoyl-CoA; SMILES=CCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=421; source=DLKcat	1
Q9H845	ENSG00000177646	ACAD9	0.1752	MAR03194	substrate=nonanoyl-CoA; SMILES=CCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=621; source=DLKcat	1
P40939	ENSG00000084754	HADHA	0.9517	MAR03195	substrate=(2E)-nonenoyl-CoA; SMILES=CCCCCCC=CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O; seq_len=763; source=DLKcat	1
Q08426	ENSG00000113790	EHHADH	21.2816	MAR03195	substrate=(2E)-nonenoyl-CoA; SMILES=CCCCCCC=CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O; seq_len=723; source=DLKcat	1
P30084	ENSG00000127884	ECHS1	3.4826	MAR03195	substrate=(2E)-nonenoyl-CoA; SMILES=CCCCCCC=CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O; seq_len=290; source=DLKcat	1
P40939	ENSG00000084754	HADHA	3.4869	MAR03197	substrate=3-oxononanoyl-CoA; SMILES=CCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=763; source=DLKcat	1
P55084	ENSG00000138029	HADHB	0.2250	MAR03197	substrate=3-oxononanoyl-CoA; SMILES=CCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=474; source=DLKcat	1
P42765	ENSG00000167315	ACAA2	21.3515	MAR03197	substrate=3-oxononanoyl-CoA; SMILES=CCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=397; source=DLKcat	1
P40939	ENSG00000084754	HADHA	3.8823	MAR03197	substrate=CoA; SMILES=CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O; seq_len=763; source=DLKcat	1
P55084	ENSG00000138029	HADHB	0.0591	MAR03197	substrate=CoA; SMILES=CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O; seq_len=474; source=DLKcat	1
P42765	ENSG00000167315	ACAA2	20.1668	MAR03197	substrate=CoA; SMILES=CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O; seq_len=397; source=DLKcat	1
P11310	ENSG00000117054	ACADM	8.7020	MAR03198	substrate=heptanoyl-CoA; SMILES=CCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=421; source=DLKcat	1
Q9H845	ENSG00000177646	ACAD9	0.1787	MAR03198	substrate=heptanoyl-CoA; SMILES=CCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=621; source=DLKcat	1
P40939	ENSG00000084754	HADHA	1.0119	MAR03199	substrate=(2E)-heptenoyl-CoA; SMILES=CCCCC=CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O; seq_len=763; source=DLKcat	1
Q08426	ENSG00000113790	EHHADH	21.7742	MAR03199	substrate=(2E)-heptenoyl-CoA; SMILES=CCCCC=CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O; seq_len=723; source=DLKcat	1
P30084	ENSG00000127884	ECHS1	3.4781	MAR03199	substrate=(2E)-heptenoyl-CoA; SMILES=CCCCC=CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O; seq_len=290; source=DLKcat	1
Q99714	ENSG00000072506	HSD17B10	4.3929	MAR03200	substrate=3-hydroxyheptanoyl-CoA; SMILES=CCCCC(CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)O; seq_len=261; source=DLKcat	1
P40939	ENSG00000084754	HADHA	3.0873	MAR03200	substrate=3-hydroxyheptanoyl-CoA; SMILES=CCCCC(CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)O; seq_len=763; source=DLKcat	1
Q16836	ENSG00000138796	HADH	157.4367	MAR03200	substrate=3-hydroxyheptanoyl-CoA; SMILES=CCCCC(CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)O; seq_len=314; source=DLKcat	1
P40939	ENSG00000084754	HADHA	1.8527	MAR03201	substrate=3-oxoheptanoyl-CoA; SMILES=CC(=C)C(CCC(=O)C)CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=763; source=DLKcat	1
P55084	ENSG00000138029	HADHB	0.0988	MAR03201	substrate=3-oxoheptanoyl-CoA; SMILES=CC(=C)C(CCC(=O)C)CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=474; source=DLKcat	1
P42765	ENSG00000167315	ACAA2	12.6001	MAR03201	substrate=3-oxoheptanoyl-CoA; SMILES=CC(=C)C(CCC(=O)C)CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=397; source=DLKcat	1
P40939	ENSG00000084754	HADHA	3.8823	MAR03201	substrate=CoA; SMILES=CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O; seq_len=763; source=DLKcat	1
P55084	ENSG00000138029	HADHB	0.0591	MAR03201	substrate=CoA; SMILES=CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O; seq_len=474; source=DLKcat	1
P42765	ENSG00000167315	ACAA2	20.1668	MAR03201	substrate=CoA; SMILES=CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O; seq_len=397; source=DLKcat	1
P45954	ENSG00000196177	ACADSB	0.1883	MAR03202	substrate=pentanoyl-CoA; SMILES=CCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=432; source=DLKcat	1
P40939	ENSG00000084754	HADHA	0.8832	MAR03203	substrate=(2E)-pentenoyl-CoA; SMILES=CCC=CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=763; source=DLKcat	1
Q08426	ENSG00000113790	EHHADH	28.3930	MAR03203	substrate=(2E)-pentenoyl-CoA; SMILES=CCC=CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=723; source=DLKcat	1
P30084	ENSG00000127884	ECHS1	4.2839	MAR03203	substrate=(2E)-pentenoyl-CoA; SMILES=CCC=CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=290; source=DLKcat	1
P40939	ENSG00000084754	HADHA	3.6300	MAR03205	substrate=3-oxopentanoyl-CoA; SMILES=CCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=763; source=DLKcat	1
P55084	ENSG00000138029	HADHB	0.2708	MAR03205	substrate=3-oxopentanoyl-CoA; SMILES=CCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=474; source=DLKcat	1
P42765	ENSG00000167315	ACAA2	24.1836	MAR03205	substrate=3-oxopentanoyl-CoA; SMILES=CCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=397; source=DLKcat	1
P40939	ENSG00000084754	HADHA	3.8823	MAR03205	substrate=CoA; SMILES=CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O; seq_len=763; source=DLKcat	1
P55084	ENSG00000138029	HADHB	0.0591	MAR03205	substrate=CoA; SMILES=CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O; seq_len=474; source=DLKcat	1
P42765	ENSG00000167315	ACAA2	20.1668	MAR03205	substrate=CoA; SMILES=CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O; seq_len=397; source=DLKcat	1
P49748	ENSG00000072778	ACADVL	6.7587	MAR03240	substrate=(13Z)-eicosenoyl-CoA; SMILES=CCCCCCC=CCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=655; source=DLKcat	1
P28330	ENSG00000115361	ACADL	51.8271	MAR03240	substrate=(13Z)-eicosenoyl-CoA; SMILES=CCCCCCC=CCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=430; source=DLKcat	1
P11310	ENSG00000117054	ACADM	7.2973	MAR03240	substrate=(13Z)-eicosenoyl-CoA; SMILES=CCCCCCC=CCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=421; source=DLKcat	1
Q9H845	ENSG00000177646	ACAD9	0.1654	MAR03240	substrate=(13Z)-eicosenoyl-CoA; SMILES=CCCCCCC=CCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=621; source=DLKcat	1
Q99714	ENSG00000072506	HSD17B10	1.4882	MAR03242	substrate=3(S)-hydroxy-13-cis-eicosenoyl-CoA; SMILES=C1=CC(=NN=C1N)Cl; seq_len=261; source=DLKcat	1
P40939	ENSG00000084754	HADHA	0.6245	MAR03242	substrate=3(S)-hydroxy-13-cis-eicosenoyl-CoA; SMILES=C1=CC(=NN=C1N)Cl; seq_len=763; source=DLKcat	1
Q16836	ENSG00000138796	HADH	48.3953	MAR03242	substrate=3(S)-hydroxy-13-cis-eicosenoyl-CoA; SMILES=C1=CC(=NN=C1N)Cl; seq_len=314; source=DLKcat	1
P40939	ENSG00000084754	HADHA	3.8823	MAR03243	substrate=CoA; SMILES=CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O; seq_len=763; source=DLKcat	1
P55084	ENSG00000138029	HADHB	0.0591	MAR03243	substrate=CoA; SMILES=CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O; seq_len=474; source=DLKcat	1
P42765	ENSG00000167315	ACAA2	20.1668	MAR03243	substrate=CoA; SMILES=CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O; seq_len=397; source=DLKcat	1
P49748	ENSG00000072778	ACADVL	6.8859	MAR03244	substrate=cis-vaccenoyl-CoA; SMILES=CCCCCCC=CCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=655; source=DLKcat	1
P28330	ENSG00000115361	ACADL	53.4137	MAR03244	substrate=cis-vaccenoyl-CoA; SMILES=CCCCCCC=CCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=430; source=DLKcat	1
P11310	ENSG00000117054	ACADM	7.4385	MAR03244	substrate=cis-vaccenoyl-CoA; SMILES=CCCCCCC=CCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=421; source=DLKcat	1
Q9H845	ENSG00000177646	ACAD9	0.1696	MAR03244	substrate=cis-vaccenoyl-CoA; SMILES=CCCCCCC=CCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O; seq_len=621; source=DLKcat	1
Q99714	ENSG00000072506	HSD17B10	3.6784	MAR03246	substrate=(S)-3-hydroxy-11-cis-octadecenoyl-CoA; SMILES=CCCCCCC=CCCCCCCCC(CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O)O; seq_len=261; source=DLKcat	1
P40939	ENSG00000084754	HADHA	2.4670	MAR03246	substrate=(S)-3-hydroxy-11-cis-octadecenoyl-CoA; SMILES=CCCCCCC=CCCCCCCCC(CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O)O; seq_len=763; source=DLKcat	1
Q16836	ENSG00000138796	HADH	105.2702	MAR03246	substrate=(S)-3-hydroxy-11-cis-octadecenoyl-CoA; SMILES=CCCCCCC=CCCCCCCCC(CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O)O; seq_len=314; source=DLKcat	1
P40939	ENSG00000084754	HADHA	2.6733	MAR03247	substrate=3-oxo-11-cis-octadecenoyl-CoA; SMILES=CCCCCCC=CCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O; seq_len=763; source=DLKcat	1
